name,category,province,address,phone,website,rating,review_count,google_maps_url,type,priority
Praktek psikolog - Anahata Layanan Psikologi (Gede Bage) TK IT AL-Munar,Psikolog,Jawa Barat,·,,0821-3868-1319,,,https://www.google.com/maps/place/Praktek+psikolog+-+Anahata+Layanan+Psikologi+%28Gede+Bage%29+TK+IT+AL-Munar/data=!4m7!3m6!1s0x2e68c3eb01d88401:0xa082be25c5abf3dd!8m2!3d-6.9577542!4d107.6877647!16s%2Fg%2F11fl41h5mq!19sChIJAYTYAevDaC4R3fOrxSW-gqA?authuser=0&hl=id&rclk=1,Psychologist,2
"Psikolog Anak dan Remaja Farah T. Suryawan, Dra., Psi., M.Pd",Psikolog,Jawa Barat,Jl. Ligar Agung No.69,,0822-2999-2609,,,"https://www.google.com/maps/place/Psikolog+Anak+dan+Remaja+Farah+T.+Suryawan,+Dra.,+Psi.,+M.Pd/data=!4m7!3m6!1s0x2e68e7e05355168f:0x721fb00c1c11e41d!8m2!3d-6.8780643!4d107.6336128!16s%2Fg%2F11sd03q13t!19sChIJjxZVU-DnaC4RHeQRHAywH3I?authuser=0&hl=id&rclk=1",Psychologist,2
Lembaga Psikologi Grahita Indonesia Cabang Garut,Psikolog,Jawa Barat,Jl. Panawuan Depan Gor Siliwangi,,0812-2275-3058,,,https://www.google.com/maps/place/Lembaga+Psikologi+Grahita+Indonesia+Cabang+Garut/data=!4m7!3m6!1s0x2e68b18d13f3523d:0xcc733041a3b85a8d!8m2!3d-7.2135421!4d107.8866757!16s%2Fg%2F11t1r09y49!19sChIJPVLzE42xaC4RjVq4o0Ewc8w?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Bandung (Magnaka Psikologi 3),Psikolog,Jawa Barat,"Jl. Pasundan No.49, RT.003/RW.004",,0811-1510-900,,,https://www.google.com/maps/place/Psikolog+Bandung+%28Magnaka+Psikologi+3%29/data=!4m7!3m6!1s0x2e68e70c22b1e925:0x7051702be9f90fac!8m2!3d-6.9245759!4d107.6088512!16s%2Fg%2F11vf4xjxlr!19sChIJJemxIgznaC4RrA_56StwUXA?authuser=0&hl=id&rclk=1,Psychologist,2
Grahita Indonesia Cianjur,Psikolog,Jawa Barat,·,,0896-6124-6494,,,https://www.google.com/maps/place/Grahita+Indonesia+Cianjur/data=!4m7!3m6!1s0x2e68536708bd982d:0x12e38dbb34930726!8m2!3d-6.7930061!4d107.1629113!16s%2Fg%2F11f6ks0690!19sChIJLZi9CGdTaC4RJgeTNLuN4xI?authuser=0&hl=id&rclk=1,Psychologist,2
Layanan Psikologi Astagina Praptama,Psikolog,Jawa Barat,·,328,0816-1773-3333,,,https://www.google.com/maps/place/Layanan+Psikologi+Astagina+Praptama/data=!4m7!3m6!1s0x2e698e14252e6409:0x93672196670a81b2!8m2!3d-6.278616!4d107.0256973!16s%2Fg%2F1q6b4p56p!19sChIJCWQuJRSOaS4RsoEKZ5YhZ5M?authuser=0&hl=id&rclk=1,Psychologist,2
KLIKPSIKOLOG,Psikolog Anak,Jawa Barat,"Grand Depok City, Cluster Anggrek 2 Blok H8 no 1",,0811-1182-412,,,https://www.google.com/maps/place/KLIKPSIKOLOG/data=!4m7!3m6!1s0x2e69eef96fd3e205:0x446594fabed91fce!8m2!3d-6.4191752!4d106.8326996!16s%2Fg%2F11csbnx3c1!19sChIJBeLTb_nuaS4Rzh_ZvvqUZUQ?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikolog Artika Mulyaning Tyas, M.Psi, Psikolog",Psikolog,Jawa Barat,,,0877-3881-0859,,,"https://www.google.com/maps/place/Praktek+Psikolog+Artika+Mulyaning+Tyas,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2e69b3f116f6102b:0xb11ea8a11e71395a!8m2!3d-6.7012882!4d107.0561689!16s%2Fg%2F11rrs9y148!19sChIJKxD2FvGzaS4RWjlxHqGoHrE?authuser=0&hl=id&rclk=1",Psychologist,2
Ibunda.id - Konseling Bandung,Psikolog,Jawa Barat,Jl. Tanjungsari Asri Tengah No.4,,0819-1523-7935,,,https://www.google.com/maps/place/Ibunda.id+-+Konseling+Bandung/data=!4m7!3m6!1s0x2e68e73d087cbc11:0xadca5e22743da547!8m2!3d-6.9116495!4d107.6669586!16s%2Fg%2F11sdk5xyc6!19sChIJEbx8CD3naC4RR6U9dCJeyq0?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog - Hana S.Psi M.Psi Psikolog Cht,Psikolog,Jawa Barat,Perum Citra Indah Cluster Bukit Alamanda V2 no 6,,0877-1449-3762,,,https://www.google.com/maps/place/Praktek+Psikolog+-+Hana+S.Psi+M.Psi+Psikolog+Cht/data=!4m7!3m6!1s0x2e69978be21192a1:0x54165d94d82be916!8m2!3d-6.4499952!4d107.0421859!16s%2Fg%2F11sbd0797h!19sChIJoZIR4ouXaS4RFukr2JRdFlQ?authuser=0&hl=id&rclk=1,Psychologist,2
Eva Sadrina,Psikolog,Jawa Barat,Jl. Cihanjuang No.D47 Ruko Duta Regency,,0812-2360-925,,,https://www.google.com/maps/place/Eva+Sadrina/data=!4m7!3m6!1s0x2e68e43f33ab06bd:0xdd4f32987126ad93!8m2!3d-6.8743283!4d107.5539586!16s%2Fg%2F11b62t6709!19sChIJvQarMz_kaC4Rk60mcZgyT90?authuser=0&hl=id&rclk=1,Psychologist,2
Hemasti Psikologi,Psikolog,Jawa Barat,"M893+J84, Jl. Perum Puri",,0821-1600-0645,,,https://www.google.com/maps/place/Hemasti+Psikologi/data=!4m7!3m6!1s0x2e69776ed835ab5d:0x7583d54a6988bb9d!8m2!3d-6.330998!4d107.303331!16s%2Fg%2F11t6nc_y9v!19sChIJXas12G53aS4RnbuIaUrVg3U?authuser=0&hl=id&rclk=1,Psychologist,2
Yayasan Praktek Psikolog Indonesia Cabang Cibinong,Psikolog,Jawa Barat,"Ruko Imperium Park Blok, Jl. Raya Mayor Oking Jaya Atmaja No.63",,0812-1345-8601,,,https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Cibinong/data=!4m7!3m6!1s0x2e69c1cd214d097f:0x8c3a5b60140faea!8m2!3d-6.474092!4d106.8636386!16s%2Fg%2F11tnwcms18!19sChIJfwlNIc3BaS4R6vpAAbalwwg?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Psikologi Tenny Septiani Rachman, M.Psi",Psikolog,Jawa Barat,"Hasanah Town House, Jl. Wadas Raya",,0856-9746-7330,,,"https://www.google.com/maps/place/Praktik+Psikologi+Tenny+Septiani+Rachman,+M.Psi/data=!4m7!3m6!1s0x2e69e95278e31275:0xea37995b76cd7941!8m2!3d-6.4045931!4d106.8015308!16s%2Fg%2F11sm8tw71v!19sChIJdRLjeFLpaS4RQXnNdluZN-o?authuser=0&hl=id&rclk=1",Psychologist,2
ASHA Growth,Psikolog,Jawa Barat,"Monroe Tower lt. Dasar, Jl. KH. C. Noor, Kav c5E",,0812-3133-4001,,,https://www.google.com/maps/place/ASHA+Growth/data=!4m7!3m6!1s0x2e699b677aae7c49:0xe86d4bad76590038!8m2!3d-6.2924664!4d107.1708633!16s%2Fg%2F11mvnz6_5p!19sChIJSXyuemebaS4ROABZdq1Lbeg?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Yulia Irawati, M.Psi., Psikolog (Psikolog)",Psikolog,Jawa Barat,"54PH+WV9, Jl. Ir. H. Juanda",,,,,"https://www.google.com/maps/place/Praktik+Yulia+Irawati,+M.Psi.,+Psikolog+%28Psikolog%29/data=!4m7!3m6!1s0x2e6853f06f72fdc9:0xf350745ec1d062dd!8m2!3d-6.8127032!4d107.129725!16s%2Fg%2F11khwwqmqk!19sChIJyf1yb_BTaC4R3WLQwV50UPM?authuser=0&hl=id&rclk=1",Psychologist,2
Praktik Psikolog Resty,Psikoterapis,Jawa Barat,"9QMJ+G48, Cluster Citra park, Kebun Raya Residence, RT.03/RW.02",,0813-8900-5059,,,https://www.google.com/maps/place/Praktik+Psikolog+Resty/data=!4m7!3m6!1s0x2e69c51b2fb9a92d:0x9d2ddf1da31a9d6e!8m2!3d-6.6161765!4d106.7803026!16s%2Fg%2F11s8pjl587!19sChIJLam5LxvFaS4Rbp0aox3fLZ0?authuser=0&hl=id&rclk=1,Psychologist,2
Anahata Layanan Psikologi (Sarijadi),Psikolog Anak,Jawa Barat,Jl. Sariasih II No.22,,0821-3868-1319,,,https://www.google.com/maps/place/Anahata+Layanan+Psikologi+%28Sarijadi%29/data=!4m7!3m6!1s0x2e68e69c562086db:0x57a9495e28cdffdb!8m2!3d-6.8750399!4d107.5780663!16s%2Fg%2F11g71d1pnq!19sChIJ24YgVpzmaC4R2__NKF5JqVc?authuser=0&hl=id&rclk=1,Psychologist,2
PIP Unpad - PT Pijar Integra Psikologi Unpad,Psikolog,Jawa Barat,Jl. Ir. H. Juanda No.438-B,,,,,https://www.google.com/maps/place/PIP+Unpad+-+PT+Pijar+Integra+Psikologi+Unpad/data=!4m7!3m6!1s0x2e68e648c0671f7f:0x95c7502f7121870d!8m2!3d-6.8696642!4d107.6205271!16s%2Fg%2F1hc49cxl6!19sChIJfx9nwEjmaC4RDYchcS9Qx5U?authuser=0&hl=id&rclk=1,Psychologist,2
Konsultasi Psikologi,Psikolog,Jawa Barat,Jl. Bekamin No.18,,(022) 7230425,,,https://www.google.com/maps/place/Konsultasi+Psikologi/data=!4m7!3m6!1s0x2e68e7bc27891291:0xffd5d0854027f8b4!8m2!3d-6.9013102!4d107.6413571!16s%2Fg%2F11b66k5l3v!19sChIJkRKJJ7znaC4RtPgnQIXQ1f8?authuser=0&hl=id&rclk=1,Psychologist,2
"Tree's Consulting, Child Psychologist Erika H.B., S.Psi, M.Psi, Psikolog",Psikolog,Jawa Barat,Jl. Antamaya No.6,,0821-2981-3338,,,"https://www.google.com/maps/place/Tree%27s+Consulting,+Child+Psychologist+Erika+H.B.,+S.Psi,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2e68e96e68bed36d:0x872cfa8c42a817cd!8m2!3d-6.9569058!4d107.5966214!16s%2Fg%2F11h02wrlbj!19sChIJbdO-aG7paC4RzReoQoz6LIc?authuser=0&hl=id&rclk=1",Psychologist,2
"Semarang Hipnoterapi Psikolog Dewasa dan Anak - Ihfan N Saputro, M.Psi., Psikolog - Binar Kalbu Psikologi",Psikolog,Jawa Barat,"Jl. WR. Supratman X No.27, RT.01/RW.12",,0895-3599-47727,,,"https://www.google.com/maps/place/Semarang+Hipnoterapi+Psikolog+Dewasa+dan+Anak+-+Ihfan+N+Saputro,+M.Psi.,+Psikolog+-+Binar+Kalbu+Psikologi/data=!4m7!3m6!1s0x2e708b224fb1dbd3:0xf5111ba557183b60!8m2!3d-6.9952975!4d110.3866674!16s%2Fg%2F11cmrxx4yl!19sChIJ09uxTyKLcC4RYDsYV6UbEfU?authuser=0&hl=id&rclk=1",Psychologist,2
SolFEd Psikolog Mumtaz,Psikoterapis,Jawa Barat,Jl. Raya Kedawung No.99 B,,0819-1139-3949,,,https://www.google.com/maps/place/SolFEd+Psikolog+Mumtaz/data=!4m7!3m6!1s0x2e6ee10a5a01dc47:0x5e2070d89eddd99c!8m2!3d-6.7058383!4d108.5083685!16s%2Fg%2F11pd0l_zbh!19sChIJR9wBWgrhbi4RnNndnthwIF4?authuser=0&hl=id&rclk=1,Psychologist,2
Keping Psychology (Praktik Psikolog Larasati Ayu Pidari),Psikolog,Jawa Barat,·,20,0813-2123-8289,,,https://www.google.com/maps/place/Keping+Psychology+%28Praktik+Psikolog+Larasati+Ayu+Pidari%29/data=!4m7!3m6!1s0x2e68c4ba132947df:0xd2ec116aa0465ad3!8m2!3d-6.9496482!4d107.7630357!16s%2Fg%2F11f39ntywv!19sChIJ30cpE7rEaC4R01pGoGoR7NI?authuser=0&hl=id&rclk=1,Psychologist,2
QUANTUM HIPNOTERAPI BANDUNG,Psikolog,Jawa Barat,·,168,,,,https://www.google.com/maps/place/QUANTUM+HIPNOTERAPI+BANDUNG/data=!4m7!3m6!1s0x2e68e908134e126d:0x9ebcb3f55483866f!8m2!3d-6.9751505!4d107.6453105!16s%2Fg%2F11jw_6yvzn!19sChIJbRJOEwjpaC4Rb4aDVPWzvJ4?authuser=0&hl=id&rclk=1,Psychologist,2
Konsultan Psikologi dinamikaGama,Psikolog,Jawa Barat,"Klinik Pratama STIKes Muhammadiyah, Jl. Kalitanjung No.14/18A lantai 2",,0819-1230-8834,,,https://www.google.com/maps/place/Konsultan+Psikologi+dinamikaGama/data=!4m7!3m6!1s0x2e6f1de9743cec0b:0x5dcc5c64b53d60c0!8m2!3d-6.7461164!4d108.5389857!16s%2Fg%2F11c6zz6wjk!19sChIJC-w8dOkdby4RwGA9tWRczF0?authuser=0&hl=id&rclk=1,Psychologist,2
Psychology,Psikolog,Jawa Barat,Jl. MH. Thamrin No.Kav. 103,,,,,https://www.google.com/maps/place/Psychology/data=!4m7!3m6!1s0x2e699a58380b9893:0x9eae31eb430f2d89!8m2!3d-6.3314556!4d107.1351771!16s%2Fg%2F1hm2tf9_p!19sChIJk5gLOFiaaS4RiS0PQ-sxrp4?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Pendidikan Ruang Peppermint,Psikolog,Jawa Barat,"Jl. Pangandaran No.20 Blok B8, RT.08/RW.05",,0858-6443-3676,,,https://www.google.com/maps/place/Psikolog+Pendidikan+Ruang+Peppermint/data=!4m7!3m6!1s0x2e69c78e3ad1a0b3:0x488e4e4f2b797c9c!8m2!3d-6.6099104!4d106.8225321!16s%2Fg%2F11lglb4z12!19sChIJs6DROo7HaS4RnHx5K09Ojkg?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Praktek - Bandung Psychological Health Care Wilayah Garut,Psikolog,Jawa Barat,Rancabango Estate 2 Blok D. 22,,,,,https://www.google.com/maps/place/Psikolog+Praktek+-+Bandung+Psychological+Health+Care+Wilayah+Garut/data=!4m7!3m6!1s0x2e68b145b1d14f97:0x6dfe9e5d5a403864!8m2!3d-7.1880136!4d107.883376!16s%2Fg%2F11ssd1ntbg!19sChIJl0_RsUWxaC4RZDhAWl2e_m0?authuser=0&hl=id&rclk=1,Psychologist,2
Yayasan Psikologi Indonesia ( Yapsindo ),Psikolog,Jawa Barat,"Perumahan Puri Teluk Jambe Blok C12 Nomor 34 , RT 010/004",,0896-5529-3373,,,https://www.google.com/maps/place/Yayasan+Psikologi+Indonesia+%28+Yapsindo+%29/data=!4m7!3m6!1s0x2e69762fdc3106b1:0x396dbf6ed9a31720!8m2!3d-6.3326835!4d107.3016187!16s%2Fg%2F11fkr0v4z0!19sChIJsQYx3C92aS4RIBej2W6_bTk?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikolog Adzillah Izmi Syahidah, M.Psi., Psikolog",Layanan kesehatan lingkungan,Jawa Barat,Jl. Baros No.128A,,0896-3817-5509,,,"https://www.google.com/maps/place/Praktek+Psikolog+Adzillah+Izmi+Syahidah,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e6847f322cb3355:0x3e6c4c7ef558ded8!8m2!3d-6.9570634!4d106.9334476!16s%2Fg%2F11vt3b3003!19sChIJVTPLIvNHaC4R2N5Y9X5MbD4?authuser=0&hl=id&rclk=1",Psychologist,2
Yogaatma Consulting Purwakarta,Psikolog,Jawa Barat,"Perum Bumi Hegar Asih, jln. Melati no 78",,0813-8971-1997,,,https://www.google.com/maps/place/Yogaatma+Consulting+Purwakarta/data=!4m7!3m6!1s0x2e690d16f8dd5257:0x94aa75d443fe37c7!8m2!3d-6.5190519!4d107.4684089!16s%2Fg%2F11fghql706!19sChIJV1Ld-BYNaS4Rxzf-Q9R1qpQ?authuser=0&hl=id&rclk=1,Psychologist,2
Manda Center (layanan psikologi dan terapi anak hingga dewasa),Psikolog,Jawa Barat,"Jl. Griya Indah No.8 Blk F, RT.02/RW.14",,0877-7018-8144,,,https://www.google.com/maps/place/Manda+Center+%28layanan+psikologi+dan+terapi+anak+hingga+dewasa%29/data=!4m7!3m6!1s0x2e69c43d2f008fe7:0x80ba0730dae2e49d!8m2!3d-6.558221!4d106.8042079!16s%2Fg%2F11fy_661nt!19sChIJ548ALz3EaS4RneTi2jAHuoA?authuser=0&hl=id&rclk=1,Psychologist,2
PUSAT PSIKOLOGI TERAPAN (P2T),Psikolog,Jawa Barat,Jl. Dr. Setiabudi No.229,,0811-2223-100,,,https://www.google.com/maps/place/PUSAT+PSIKOLOGI+TERAPAN+%28P2T%29/data=!4m7!3m6!1s0x2e68e6b945912eaf:0x86285e3869f8c674!8m2!3d-6.8617917!4d107.5908025!16s%2Fg%2F11c6z1zmcy!19sChIJry6RRbnmaC4RdMb4aTheKIY?authuser=0&hl=id&rclk=1,Psychologist,2
Lira Psikologi Tasikmalaya,Psikolog,Jawa Barat,Jl. Panglayungan II,,0896-6528-8950,,,https://www.google.com/maps/place/Lira+Psikologi+Tasikmalaya/data=!4m7!3m6!1s0x2e6f574b97927e1b:0xa8691acb708826e!8m2!3d-7.3198806!4d108.2185805!16s%2Fg%2F11c60g6wf4!19sChIJG36Sl0tXby4RboIIt6yRhgo?authuser=0&hl=id&rclk=1,Psychologist,2
"Neliana Puspitasari (Psikolog Anak, Remaja dan Dewasa)",Psikolog,Jawa Barat,"Jl. Angsana IV Blok D5 no 4 Pondok Hijau Permai Cluster 25, RT.004/RW.025",,0813-8897-1949,,,"https://www.google.com/maps/place/Neliana+Puspitasari+%28Psikolog+Anak,+Remaja+dan+Dewasa%29/data=!4m7!3m6!1s0x2e698e774984b9a9:0x7ccdc5eeca04f68a!8m2!3d-6.2640748!4d107.0132328!16s%2Fg%2F11bw64dp5x!19sChIJqbmESXeOaS4RivYEyu7FzXw?authuser=0&hl=id&rclk=1",Psychologist,2
Biro Psikolog Cirebon,Psikolog,Jawa Barat,Jl. Tuparev No. 34 Ruko 22A,,,,,https://www.google.com/maps/place/Biro+Psikolog+Cirebon/data=!4m7!3m6!1s0x2e6ee32ec2c2a737:0x1fe4900135c88c8!8m2!3d-6.711168!4d108.5434119!16s%2Fg%2F11nx139690!19sChIJN6fCwi7jbi4RyIhcEwBJ_gE?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Bersama Psikolog Klinis Erlinda Astriana, S.Psi., M.Psi., Psikolog, dkk (PBPKEA)",Psikolog,Jawa Barat,"Komplek PUSBEKANGAD, Jl. Sena No.28, RT.01/RW.05",,0811-9221-991,,,"https://www.google.com/maps/place/Praktik+Bersama+Psikolog+Klinis+Erlinda+Astriana,+S.Psi.,+M.Psi.,+Psikolog,+dkk+%28PBPKEA%29/data=!4m7!3m6!1s0x2e69c1484d0c886b:0x6eb1224fd417b834!8m2!3d-6.4771116!4d106.8479805!16s%2Fg%2F11sq5dhvy7!19sChIJa4gMTUjBaS4RNLgX1E8isW4?authuser=0&hl=id&rclk=1",Psychologist,2
Psikolog & Therapist CSA,Psikolog,Jawa Barat,Jl. Bojong Sari,,0812-8231-3176,,,https://www.google.com/maps/place/Psikolog+%26+Therapist+CSA/data=!4m7!3m6!1s0x2e69c5bf13a1dfbd:0x5a21b904acfe0109!8m2!3d-6.5955114!4d106.7517458!16s%2Fg%2F11vclp559v!19sChIJvd-hE7_FaS4RCQH-rAS5IVo?authuser=0&hl=id&rclk=1,Psychologist,2
PT Swaparinama Biro Psikolog,Psikolog,Jawa Barat,"Oint Lab, Jl. Banda No.30 Lt.2",,0817-7928-8248,,,https://www.google.com/maps/place/PT+Swaparinama+Biro+Psikolog/data=!4m7!3m6!1s0x2e68e6f78688c8d7:0xd2fd62590ce635ab!8m2!3d-6.906875!4d107.6173964!16s%2Fg%2F11bc7r6xms!19sChIJ18iIhvfmaC4RqzXmDFli_dI?authuser=0&hl=id&rclk=1,Psychologist,2
Praktik Psikologi Ardani,Psikolog,Jawa Barat,"Blok BP3, Jl. Cendrawasih III No No.13, RT.004/RW.015",,0821-9233-3494,,,https://www.google.com/maps/place/Praktik+Psikologi+Ardani/data=!4m7!3m6!1s0x2e6993b41011c25f:0xcfb9be162cd58349!8m2!3d-6.3674226!4d106.9181301!16s%2Fg%2F11thl4vt12!19sChIJX8IRELSTaS4RSYPVLBa-uc8?authuser=0&hl=id&rclk=1,Psychologist,2
Klinik Pelangi,Psikolog,Jawa Barat,Komplek Kota Wisata Golden Nebraska Blok SJ 8 No 6,,0812-9118-6736,,,https://www.google.com/maps/place/Klinik+Pelangi/data=!4m7!3m6!1s0x2e699379984f91ad:0xd4eb9b8645195e94!8m2!3d-6.3487833!4d106.9642137!16s%2Fg%2F11b7m9lfry!19sChIJrZFPmHmTaS4RlF4ZRYab69Q?authuser=0&hl=id&rclk=1,Psychologist,2
Konsultan Psikologi ''Rafaza'',Psikolog,Jawa Barat,"2WXJ+5R2, Jl. Sudajaya",,0858-6389-9601,,,https://www.google.com/maps/place/Konsultan+Psikologi+%27%27Rafaza%27%27/data=!4m7!3m6!1s0x2e68480a42f21927:0x8bb0d1118d84fe57!8m2!3d-6.9521031!4d106.932028!16s%2Fg%2F11fswjs686!19sChIJJxnyQgpIaC4RV_6EjRHRsIs?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi Rumah Cinta,Psikolog,Jawa Barat,·,25001004,0817-9803-739,,,https://www.google.com/maps/place/Biro+Psikologi+Rumah+Cinta/data=!4m7!3m6!1s0x2e69c3dc9c7960bd:0xa94a0967ca427e3f!8m2!3d-6.5201984!4d106.8080244!16s%2Fg%2F11bc7mhg35!19sChIJvWB5nNzDaS4RP35CymcJSqk?authuser=0&hl=id&rclk=1,Psychologist,2
Anahata Layanan Psikologi (TK Nuansa Cendikia),Psikolog Anak,Jawa Barat,"3M2J+47P, Jl. Nuansa Indah I",,0815-6008-960,,,https://www.google.com/maps/place/Anahata+Layanan+Psikologi+%28TK+Nuansa+Cendikia%29/data=!4m7!3m6!1s0x2e68c3e68464d931:0x41f42b1ad8613ccd!8m2!3d-6.9496537!4d107.6807034!16s%2Fg%2F11hz2bsy9g!19sChIJMdlkhObDaC4RzTxh2Bor9EE?authuser=0&hl=id&rclk=1,Psychologist,2
AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi,Pusat Kesehatan Anak,Jawa Barat,·,1420113,0851-0140-3939,,,https://www.google.com/maps/place/AMG+CLINIC+-+Klinik+Tumbuh+Kembang+Anak+%26+Klinik+Psikologi/data=!4m7!3m6!1s0x2e69c47a9fe25371:0xf474295343bf307a!8m2!3d-6.5555026!4d106.7824194!16s%2Fg%2F11bzy58q94!19sChIJcVPin3rEaS4RejC_Q1MpdPQ?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Klinik Utama Jiwa Grha Atma,Rumah Sakit Jiwa,Jawa Barat,·,,(022) 84469476,,,https://www.google.com/maps/place/Klinik+Utama+Jiwa+Grha+Atma/data=!4m7!3m6!1s0x2e68e6483b8d4e2b:0xde4cf0f43ba32ee9!8m2!3d-6.9068889!4d107.6116691!16s%2Fg%2F1tggdwm4!19sChIJK06NO0jmaC4R6S6jO_TwTN4?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Klinik Psikiatri,Rumah Sakit,Jawa Barat,·,359+,0813-7506-4099,,,https://www.google.com/maps/place/Klinik+Psikiatri/data=!4m7!3m6!1s0x2e68c2a75f322c27:0x7ffdf7c2929b0d73!8m2!3d-6.9403831!4d107.6690601!16s%2Fg%2F1hm1vl_bb!19sChIJJywyX6fCaC4Rcw2bksL3_X8?authuser=0&hl=id&rclk=1,Hospital,5
Klinik Jiwa Masagi Medika,Klinik Kesehatan Mental,Jawa Barat,Jl. Pasirkoja No.42,,0851-6304-4242,,,https://www.google.com/maps/place/Klinik+Jiwa+Masagi+Medika/data=!4m7!3m6!1s0x2e68e72a77383d2d:0x8c5a6fc2e9ca77f4!8m2!3d-6.9268743!4d107.601173!16s%2Fg%2F11nnv6_b46!19sChIJLT04dyrnaC4R9HfK6cJvWow?authuser=0&hl=id&rclk=1,Mental Health Service,7
"Jasa konsultasi kesehatan, keluarga dan karier Karawang Jawa Barat",Konsultan Kesehatan,Jawa Barat,Perum cikampek berseri No.33 Blk. C2,,0857-1513-1978,,,"https://www.google.com/maps/place/Jasa+konsultasi+kesehatan,+keluarga+dan+karier+Karawang+Jawa+Barat/data=!4m7!3m6!1s0x2e6973a1db660537:0xe4d3d11781bffaab!8m2!3d-6.3891821!4d107.4653157!16s%2Fg%2F11qg4yms03!19sChIJNwVm26FzaS4Rq_q_gRfR0-Q?authuser=0&hl=id&rclk=1",Mental Health Service,7
Klinik Utama Tanaya & Apotik Tanaya,Klinik Medis,Jawa Barat,·,11,(022) 4224634,,,https://www.google.com/maps/place/Klinik+Utama+Tanaya+%26+Apotik+Tanaya/data=!4m7!3m6!1s0x2e68e64f9e4d0efb:0xa783ecad4515a2fd!8m2!3d-6.899775!4d107.611085!16s%2Fg%2F1hc46h3wb!19sChIJ-w5Nnk_maC4R_aIVRa3sg6c?authuser=0&hl=id&rclk=1,Mental Health Service,7
Praktek Dokter SpKj Bandung,Dokter,Jawa Barat,"Apotek Nayaka, Jl. Raya Kopo No.287 Lt 2",,0821-1652-5266,,,https://www.google.com/maps/place/Praktek+Dokter+SpKj+Bandung/data=!4m7!3m6!1s0x2e68e90b2f6b5ea3:0xa8c9590e98fdd91f!8m2!3d-6.9421112!4d107.5921602!16s%2Fg%2F11l1ff41tg!19sChIJo15rLwvpaC4RH9n9mA5Zyag?authuser=0&hl=id&rclk=1,Mental Health Service,7
Aruna jiwa hipnoterapi,Klinik Kesehatan Mental,Jawa Barat,"Jl. Puspogiwang I No.44, RT.03/RW.03",,0821-3456-5224,,,https://www.google.com/maps/place/Aruna+jiwa+hipnoterapi/data=!4m7!3m6!1s0x2e708bd45a66f68d:0x79d852fadb6e706!8m2!3d-6.9850245!4d110.3867827!16s%2Fg%2F11tg29bvfl!19sChIJjfZmWtSLcC4RBue2rS-FnQc?authuser=0&hl=id&rclk=1,Mental Health Service,7
Klinik Jiwa Nur Ilahi,Klinik Kesehatan Mental,Jawa Barat,·,12,(022) 7819999,,,https://www.google.com/maps/place/Klinik+Jiwa+Nur+Ilahi/data=!4m7!3m6!1s0x2e68c2d79ddc5699:0x6185d78ccf61601d!8m2!3d-6.9331892!4d107.7132919!16s%2Fg%2F11g6wgwkjp!19sChIJmVbcndfCaC4RHWBhz4zXhWE?authuser=0&hl=id&rclk=1,Mental Health Service,7
Dokter Susi Psikiatri,Psikiater,Jawa Tengah,·,1600,0813-2557-8423,,,https://www.google.com/maps/place/Dokter+Susi+Psikiatri/data=!4m7!3m6!1s0x2e7a16ed7234d3db:0x7d6c6e7169af3143!8m2!3d-7.5563247!4d110.8338746!16s%2Fg%2F11c5xb_phs!19sChIJ29M0cu0Wei4RQzGvaXFubH0?authuser=0&hl=id&rclk=1,Psychiatrist,1
Praktek Psikiater dr. Tini Sri padmoningsih Sp.KJ.,Klinik Kesehatan Mental,Jawa Tengah,"9QH4+3CW, RT.9/RW.3",0600,0813-2864-9323,,,https://www.google.com/maps/place/Praktek+Psikiater+dr.+Tini+Sri+padmoningsih+Sp.KJ./data=!4m7!3m6!1s0x2e711fa47677fc59:0xd1cf68299dcdec2b!8m2!3d-6.6223249!4d110.7560673!16s%2Fg%2F11cn60hb92!19sChIJWfx3dqQfcS4RK-zNnSloz9E?authuser=0&hl=id&rclk=1,Psychiatrist,1
